gene	log2FC	padj	typeReg	Condition
PFDSM3638_RS01930	-0.17805468422014936	0.6338575894791979	rest	CS1
PFDSM3638_RS01930	-0.32505617083920413	0.8084107381502874	rest	CS2
PFDSM3638_RS01930	0.19355135158825565	0.595282385707714	rest	CS3
PFDSM3638_RS01930	-0.5114162321044944	0.3931662926118755	rest	CSR
PFDSM3638_RS01930	1.0329453419498096	8.757663552189631e-4	up	HS1
PFDSM3638_RS01930	0.6878802934881394	0.039340633463499475	up	HS2
PFDSM3638_RS01930	0.33822334073600047	0.40061379709276973	rest	HSR
PFDSM3638_RS01935	-0.11249540807886937	0.6313705468861579	rest	CS1
PFDSM3638_RS01935	-0.22592385498191803	0.7858797582520011	rest	CS2
PFDSM3638_RS01935	-0.28155896652613244	0.18312906450505004	rest	CS3
PFDSM3638_RS01935	0.06969575766038894	0.8813790608463885	rest	CSR
PFDSM3638_RS01935	-0.6942182710952522	3.9592195928423075e-4	down	HS1
PFDSM3638_RS01935	-0.9650779672569794	1.0614318346854473e-5	down	HS2
PFDSM3638_RS01935	-0.313994003234777	0.1838283209502659	rest	HSR
PFDSM3638_RS01940	-0.006489065522094606	0.9666697394704604	rest	CS1
PFDSM3638_RS01940	0.01201595477178774	0.9747048293808462	rest	CS2
PFDSM3638_RS01940	0.3538450052792159	0.006423070733287307	up	CS3
PFDSM3638_RS01940	0.011667581688898032	0.9713384556547904	rest	CSR
PFDSM3638_RS01940	0.07455099965864687	0.6031130371385816	rest	HS1
PFDSM3638_RS01940	0.18103797990634707	0.1864733140423761	rest	HS2
PFDSM3638_RS01940	-0.016595340158802152	0.9282193441331781	rest	HSR
PFDSM3638_RS01950	-0.026184767110379426	0.9562053219878731	rest	CS1
PFDSM3638_RS01950	-0.053578997945976425	0.959945369446232	rest	CS2
PFDSM3638_RS01950	-0.1132857302180037	0.7851247857215423	rest	CS3
PFDSM3638_RS01950	0.3209138611123823	0.700550028093427	rest	CSR
PFDSM3638_RS01950	0.6092543956384429	0.07757493219405295	rest	HS1
PFDSM3638_RS01950	0.1491101903970291	0.751014193417903	rest	HS2
PFDSM3638_RS01950	-0.03771568666308589	0.9410938564952321	rest	HSR
PFDSM3638_RS01955	0.408604696668073	4.2806328745944585e-6	up	CS1
PFDSM3638_RS01955	0.024604761242921214	0.9316912734511094	rest	CS2
PFDSM3638_RS01955	0.7764552072607778	1.5683337705785655e-12	up	CS3
PFDSM3638_RS01955	0.06579153471442822	0.700550028093427	rest	CSR
PFDSM3638_RS01955	-0.04309116289607395	0.6313196482483779	rest	HS1
PFDSM3638_RS01955	-0.015877229766473988	0.8706426774166486	rest	HS2
PFDSM3638_RS01955	0.051508875822461775	0.6472785369960518	rest	HSR
PFDSM3638_RS01960	-0.19375337261820036	0.1791093218608408	rest	CS1
PFDSM3638_RS01960	-0.26082054875543736	0.5257223817600966	rest	CS2
PFDSM3638_RS01960	-0.21369535348010515	0.14091271996052554	rest	CS3
PFDSM3638_RS01960	-0.16671454184536394	0.5688059243703976	rest	CSR
PFDSM3638_RS01960	0.2000060173289917	0.14624412871213724	rest	HS1
PFDSM3638_RS01960	0.02335055804984787	0.8801809104816167	rest	HS2
PFDSM3638_RS01960	-0.21113092314160387	0.19496259308731675	rest	HSR
PFDSM3638_RS01970	-0.3384823056710644	6.559390625515182e-4	down	CS1
PFDSM3638_RS01970	0.02045203365870485	0.9477427887692133	rest	CS2
PFDSM3638_RS01970	-0.03455314195541881	0.770896328308934	rest	CS3
PFDSM3638_RS01970	-0.1626948793287628	0.3880582043816797	rest	CSR
PFDSM3638_RS01970	-0.734904239529973	1.3789903330984755e-10	down	HS1
PFDSM3638_RS01970	-0.7722924045125907	3.195811172834674e-10	down	HS2
PFDSM3638_RS01970	-0.6858959351055329	3.587974971993328e-8	down	HSR
PFDSM3638_RS01975	0.12249048545642882	0.5926244460309313	rest	CS1
PFDSM3638_RS01975	0.28776365005715565	0.6582455610367886	rest	CS2
PFDSM3638_RS01975	0.14111914816124216	0.525379310408788	rest	CS3
PFDSM3638_RS01975	-0.24725237222328555	0.5390775501886143	rest	CSR
PFDSM3638_RS01975	-0.17373223233314317	0.4048288618666998	rest	HS1
PFDSM3638_RS01975	0.11664069039823666	0.6299255778600881	rest	HS2
PFDSM3638_RS01975	0.15550746833065965	0.5645971235630232	rest	HSR
PFDSM3638_RS01985	0.026608350716101015	0.7778390194497068	rest	CS1
PFDSM3638_RS01985	0.07482967019075559	0.8264488688496234	rest	CS2
PFDSM3638_RS01985	0.2638750027991712	7.311076408798168e-4	up	CS3
PFDSM3638_RS01985	0.006863012538865121	0.9717914009705224	rest	CSR
PFDSM3638_RS01985	0.15033199240415662	0.04004287188267735	up	HS1
PFDSM3638_RS01985	0.12275393470020468	0.12812338277662264	rest	HS2
PFDSM3638_RS01985	-0.06814212429247668	0.4948586973028758	rest	HSR
PFDSM3638_RS01995	-0.1427564585569998	0.3074702182683776	rest	CS1
PFDSM3638_RS01995	-0.020720999674021634	0.9593183409689299	rest	CS2
PFDSM3638_RS01995	0.39834448266255773	0.0030775092010378443	up	CS3
PFDSM3638_RS01995	-0.35507461495075265	0.07322268734505824	rest	CSR
PFDSM3638_RS01995	-0.6009153223616286	5.928355965615304e-6	down	HS1
PFDSM3638_RS01995	-0.5930942391355556	2.9249264772997104e-5	down	HS2
PFDSM3638_RS01995	-0.3521473672431341	0.016218417795427428	down	HSR
PFDSM3638_RS02000	-0.0374406657098767	0.6455398961517852	rest	CS1
PFDSM3638_RS02000	0.04832911542164098	0.9038998493354504	rest	CS2
PFDSM3638_RS02000	0.4618900380704769	6.411303278631845e-9	up	CS3
PFDSM3638_RS02000	0.01731436864407243	0.9125710989583107	rest	CSR
PFDSM3638_RS02000	-0.07084491160434148	0.32607471859248466	rest	HS1
PFDSM3638_RS02000	0.007564035091233379	0.9224719571459237	rest	HS2
PFDSM3638_RS02000	-0.07998866282007278	0.3495436378702752	rest	HSR
PFDSM3638_RS02005	-0.3411951832002158	0.07530485684889357	rest	CS1
PFDSM3638_RS02005	-0.18424545483510535	0.832959216466358	rest	CS2
PFDSM3638_RS02005	0.4314121816374952	0.02786874602895113	up	CS3
PFDSM3638_RS02005	-0.5029389264539601	0.0865061906615648	rest	CSR
PFDSM3638_RS02005	-0.17854288119676998	0.3706478580130724	rest	HS1
PFDSM3638_RS02005	-0.2895600475810003	0.15725144162731222	rest	HS2
PFDSM3638_RS02005	-0.13469259564334024	0.6163138315170412	rest	HSR
PFDSM3638_RS02010	-0.1228207648002142	0.6913130035656869	rest	CS1
PFDSM3638_RS02010	-0.08296687335111397	0.9316912734511094	rest	CS2
PFDSM3638_RS02010	0.39408945955592056	0.15505835945314145	rest	CS3
PFDSM3638_RS02010	-0.09609497411780143	0.8796954624995738	rest	CSR
PFDSM3638_RS02010	-0.4569519209210311	0.0773233520849803	rest	HS1
PFDSM3638_RS02010	-0.2575513111568588	0.3949666619280663	rest	HS2
PFDSM3638_RS02010	-0.10715394920883448	0.7565394946926467	rest	HSR
PFDSM3638_RS02015	0.29759098098687353	0.03883899379070307	up	CS1
PFDSM3638_RS02015	-0.009812822198484561	0.9763187062827917	rest	CS2
PFDSM3638_RS02015	0.8637855231277287	8.236538404563819e-8	up	CS3
PFDSM3638_RS02015	-3.255253105365341e-4	0.9991531513247258	rest	CSR
PFDSM3638_RS02015	0.049186894337636566	0.7497705496301316	rest	HS1
PFDSM3638_RS02015	0.25274298252287863	0.09790591924068455	rest	HS2
PFDSM3638_RS02015	0.06257455682721247	0.7388963099405024	rest	HSR
PFDSM3638_RS02025	0.014820009901795217	0.9367812945272659	rest	CS1
PFDSM3638_RS02025	-0.07718929445639322	0.9316912734511094	rest	CS2
PFDSM3638_RS02025	0.22885267215301397	0.12967127747124033	rest	CS3
PFDSM3638_RS02025	-0.03654362442472614	0.9110445596465567	rest	CSR
PFDSM3638_RS02025	0.09582080968374385	0.5494958629550054	rest	HS1
PFDSM3638_RS02025	-0.12219108731261663	0.4665202992641281	rest	HS2
PFDSM3638_RS02025	-0.005937670168219	0.9777932973176557	rest	HSR
PFDSM3638_RS02030	-0.2615638327696459	0.02814706834225163	down	CS1
PFDSM3638_RS02030	-0.07093995378632023	0.9287621277330467	rest	CS2
PFDSM3638_RS02030	-0.34596351673299	0.004931144646154862	down	CS3
PFDSM3638_RS02030	-0.06092949674671111	0.8171962390958091	rest	CSR
PFDSM3638_RS02030	-0.43856855056455224	2.034990001471873e-4	down	HS1
PFDSM3638_RS02030	-0.3609931208234691	0.003896292438811315	down	HS2
PFDSM3638_RS02030	-0.08600473952881593	0.6127035793414094	rest	HSR
PFDSM3638_RS02035	-0.3862826042364116	2.652839107683735e-4	down	CS1
PFDSM3638_RS02035	-0.22166408677446547	0.4466826416079444	rest	CS2
PFDSM3638_RS02035	-0.24437744490811752	0.02653171484907151	down	CS3
PFDSM3638_RS02035	-0.06949870293581384	0.7510623073762479	rest	CSR
PFDSM3638_RS02035	-0.22989991151280975	0.026230248773900865	down	HS1
PFDSM3638_RS02035	-0.18934640315852214	0.09344028663292556	rest	HS2
PFDSM3638_RS02035	-0.1692085593159831	0.18030701297914709	rest	HSR
PFDSM3638_RS02040	-0.5878691521140054	0.3487155949872298	rest	CS1
PFDSM3638_RS02040	-0.16419789517159433	0.9316912734511094	rest	CS2
PFDSM3638_RS02040	-1.4044167455039824	0.01827165705838363	down	CS3
PFDSM3638_RS02040	0.36500549498223744	0.7604059706922651	rest	CSR
PFDSM3638_RS02040	-1.8030711693082875	0.0013389751735259712	down	HS1
PFDSM3638_RS02040	-1.1791276778838222	0.05297463642374527	rest	HS2
PFDSM3638_RS02040	-0.37102596749085315	0.6472785369960518	rest	HSR
PFDSM3638_RS02045	0.07488370011745005	0.5622095846868643	rest	CS1
PFDSM3638_RS02045	-0.038263082559938155	0.9316912734511094	rest	CS2
PFDSM3638_RS02045	0.23506628215234127	0.04604253654156493	up	CS3
PFDSM3638_RS02045	-0.04143257955045865	0.8796954624995738	rest	CSR
PFDSM3638_RS02045	-0.05209938570914385	0.6618144367560741	rest	HS1
PFDSM3638_RS02045	-0.33511923621076	0.004750160091824465	down	HS2
PFDSM3638_RS02045	0.05897030136812731	0.6885327664702139	rest	HSR
PFDSM3638_RS02050	1.0709487450022133	0.16140679443680434	rest	CS1
PFDSM3638_RS02050	-0.44329992560874487	0.9277377718563093	rest	CS2
PFDSM3638_RS02050	2.1318171229047733	0.004909100988384515	up	CS3
PFDSM3638_RS02050	0.14985084700288542	0.9358445841199494	rest	CSR
PFDSM3638_RS02050	-0.2509192406662937	0.7502101452451879	rest	HS1
PFDSM3638_RS02050	-0.27128450772310053	0.7946902133139461	rest	HS2
PFDSM3638_RS02050	-0.3990632739285829	0.6784352907868678	rest	HSR
PFDSM3638_RS02055	0.35455890445873983	0.22414339426974503	rest	CS1
PFDSM3638_RS02055	-0.0882409627809162	0.9316912734511094	rest	CS2
PFDSM3638_RS02055	0.2732164895316247	0.3676739639430681	rest	CS3
PFDSM3638_RS02055	0.007088495059644373	0.9933133671580856	rest	CSR
PFDSM3638_RS02055	0.2548758126739932	0.38642851052770516	rest	HS1
PFDSM3638_RS02055	0.16531762772889458	0.6289619074525401	rest	HS2
PFDSM3638_RS02055	0.2566154544151473	0.4876243103174159	rest	HSR
PFDSM3638_RS02060	0.11916295494939	0.10524349953303752	rest	CS1
PFDSM3638_RS02060	0.09241010085455592	0.7178849457653936	rest	CS2
PFDSM3638_RS02060	0.5892479121196743	2.3181364054107625e-11	up	CS3
PFDSM3638_RS02060	-0.028586323680375614	0.8716091915337895	rest	CSR
PFDSM3638_RS02060	-0.6739174889577431	7.728056887888768e-14	down	HS1
PFDSM3638_RS02060	-0.7389359465251619	5.246180586900888e-14	down	HS2
PFDSM3638_RS02060	-0.13017266559729102	0.12024882043487745	rest	HSR
PFDSM3638_RS02065	0.0025625200872507747	0.9906584758356196	rest	CS1
PFDSM3638_RS02065	-0.412787527166814	0.5902370674899906	rest	CS2
PFDSM3638_RS02065	0.010188877758380954	0.9802429294988384	rest	CS3
PFDSM3638_RS02065	-0.376577748049411	0.438706950584883	rest	CSR
PFDSM3638_RS02065	-0.15604042266010865	0.578568881877834	rest	HS1
PFDSM3638_RS02065	-0.20916417433774726	0.4729808541909391	rest	HS2
PFDSM3638_RS02065	0.08573459854360799	0.799022367526899	rest	HSR
PFDSM3638_RS02070	0.21985332624497556	0.12037241407926151	rest	CS1
PFDSM3638_RS02070	-0.005411368729587807	0.9877910077377768	rest	CS2
PFDSM3638_RS02070	0.2959630573063974	0.03919351964604381	up	CS3
PFDSM3638_RS02070	0.07999811860934436	0.7841463428956488	rest	CSR
PFDSM3638_RS02070	0.4729672487637542	4.90114229292565e-4	up	HS1
PFDSM3638_RS02070	0.4009562841179539	0.0054752344876244545	up	HS2
PFDSM3638_RS02070	0.392367118987182	0.011378242559583017	up	HSR
PFDSM3638_RS02075	0.0643209848981936	0.4195683208578484	rest	CS1
PFDSM3638_RS02075	-0.028798544535897364	0.9316912734511094	rest	CS2
PFDSM3638_RS02075	0.03484828831341069	0.681485205576126	rest	CS3
PFDSM3638_RS02075	-0.16192492037074935	0.19526961376265498	rest	CSR
PFDSM3638_RS02075	0.08169789437436137	0.27657766742125534	rest	HS1
PFDSM3638_RS02075	0.08035941355602638	0.32711875453665806	rest	HS2
PFDSM3638_RS02075	0.013514263832892226	0.8941934153501859	rest	HSR
PFDSM3638_RS02095	-0.3356478224088466	0.3220654993559025	rest	CS1
PFDSM3638_RS02095	-0.07635681724775001	0.9432535867464412	rest	CS2
PFDSM3638_RS02095	0.1839750926361452	0.6089836925325351	rest	CS3
PFDSM3638_RS02095	0.22295137089424966	0.721113020633863	rest	CSR
PFDSM3638_RS02095	-0.5324366157592291	0.08437454789197756	rest	HS1
PFDSM3638_RS02095	-0.8977952252759609	0.006140862352091582	down	HS2
PFDSM3638_RS02095	-0.24760268137042107	0.5645971235630232	rest	HSR
PFDSM3638_RS02110	0.7416974476000098	0.10799119545566349	rest	CS1
PFDSM3638_RS02110	-0.14620697274050798	0.9316912734511094	rest	CS2
PFDSM3638_RS02110	0.2746426643693196	0.595282385707714	rest	CS3
PFDSM3638_RS02110	-0.14620429173148075	0.890842589775437	rest	CSR
PFDSM3638_RS02110	0.5984519620383484	0.18881883280134512	rest	HS1
PFDSM3638_RS02110	0.7407237885552176	0.12585552770713634	rest	HS2
PFDSM3638_RS02110	0.9960733386247034	0.05309843841187316	rest	HSR
PFDSM3638_RS02120	0.14576747839623128	0.7185917448816843	rest	CS1
PFDSM3638_RS02120	0.3943773881063857	0.7769857247833557	rest	CS2
PFDSM3638_RS02120	0.906511595267701	0.009342195875382372	up	CS3
PFDSM3638_RS02120	-0.15136458035201006	0.8472974022514062	rest	CSR
PFDSM3638_RS02120	0.32711503374662687	0.3582004632722313	rest	HS1
PFDSM3638_RS02120	0.4110523660891685	0.2738162888147074	rest	HS2
PFDSM3638_RS02120	0.6825333422211379	0.0789404532223085	rest	HSR
PFDSM3638_RS02125	0.3430202901941062	0.1024069027320433	rest	CS1
PFDSM3638_RS02125	-0.3103282092488193	0.6484132249234695	rest	CS2
PFDSM3638_RS02125	0.4730568373922992	0.025748074107878285	up	CS3
PFDSM3638_RS02125	0.3716688908245196	0.3133132412739961	rest	CSR
PFDSM3638_RS02125	1.2212574633833082	3.0451733852358546e-8	up	HS1
PFDSM3638_RS02125	0.9557101759391422	1.960801770850667e-5	up	HS2
PFDSM3638_RS02125	0.4350486447704398	0.06241733431634718	rest	HSR
PFDSM3638_RS02130	-0.044630492213841855	0.6857355919770521	rest	CS1
PFDSM3638_RS02130	0.11683338432109469	0.7454088704666753	rest	CS2
PFDSM3638_RS02130	0.21925275229993968	0.023204684564322994	up	CS3
PFDSM3638_RS02130	0.02111316041761313	0.9272440679857404	rest	CSR
PFDSM3638_RS02130	0.045406142700712415	0.6395311995223758	rest	HS1
PFDSM3638_RS02130	0.08101640380362696	0.4597789517171326	rest	HS2
PFDSM3638_RS02130	-0.05254927341607818	0.665481109830063	rest	HSR
PFDSM3638_RS02140	0.408604696668073	4.2806328745944585e-6	up	CS1
PFDSM3638_RS02140	0.024604761242921214	0.9316912734511094	rest	CS2
PFDSM3638_RS02140	0.7764552072607778	1.5683337705785655e-12	up	CS3
PFDSM3638_RS02140	0.06579153471442822	0.700550028093427	rest	CSR
PFDSM3638_RS02140	-0.04309116289607395	0.6313196482483779	rest	HS1
PFDSM3638_RS02140	-0.015877229766473988	0.8706426774166486	rest	HS2
PFDSM3638_RS02140	0.051508875822461775	0.6472785369960518	rest	HSR
PFDSM3638_RS02150	0.03453844202329748	0.7771048519071315	rest	CS1
PFDSM3638_RS02150	0.03215501687255973	0.9316912734511094	rest	CS2
PFDSM3638_RS02150	0.09270676937537203	0.3838754770809832	rest	CS3
PFDSM3638_RS02150	-0.13541653330273817	0.4777030045847659	rest	CSR
PFDSM3638_RS02150	-0.03990545169606463	0.699657866353942	rest	HS1
PFDSM3638_RS02150	-0.10637473701069489	0.3293217553371974	rest	HS2
PFDSM3638_RS02150	-0.11215898348233821	0.3507930489766305	rest	HSR
PFDSM3638_RS02190	-1.7235141056962995	2.990922905160821e-14	down	CS1
PFDSM3638_RS02190	0.2458062863593682	0.6806113098025224	rest	CS2
PFDSM3638_RS02190	-2.0624724708058437	2.7858629316301317e-16	down	CS3
PFDSM3638_RS02190	-0.2360730330009222	0.4887773643497128	rest	CSR
PFDSM3638_RS02190	-2.1940422313045467	1.9111459817289627e-18	down	HS1
PFDSM3638_RS02190	-1.9871554064493697	1.1929765640824577e-15	down	HS2
PFDSM3638_RS02190	-1.3283679204397778	2.651425748956327e-9	down	HSR
PFDSM3638_RS02195	0.13118260303357587	0.20733017801339493	rest	CS1
PFDSM3638_RS02195	7.76594611128445e-4	0.9983492120269036	rest	CS2
PFDSM3638_RS02195	0.10191054113109743	0.34575867173588926	rest	CS3
PFDSM3638_RS02195	-0.037610398084447993	0.8741577610511857	rest	CSR
PFDSM3638_RS02195	0.33346522222948316	6.041040034887783e-4	up	HS1
PFDSM3638_RS02195	0.12941330522286876	0.23490629453864686	rest	HS2
PFDSM3638_RS02195	0.31717428559817407	0.004473239450766752	up	HSR
PFDSM3638_RS02200	0.07767305225832644	0.3699023779226625	rest	CS1
PFDSM3638_RS02200	-0.19634197181355262	0.2900287133612992	rest	CS2
PFDSM3638_RS02200	0.14846392016221266	0.07554561477473541	rest	CS3
PFDSM3638_RS02200	-0.04440322280956721	0.7940191437299197	rest	CSR
PFDSM3638_RS02200	0.016734299661395724	0.8473286156450577	rest	HS1
PFDSM3638_RS02200	-0.17039751342927545	0.04219733495548674	down	HS2
PFDSM3638_RS02200	-0.13260120991488833	0.1566146980361662	rest	HSR
PFDSM3638_RS02205	0.7464842065576276	1.0864355781444092e-4	up	CS1
PFDSM3638_RS02205	-0.25667608042252255	0.7106717146395805	rest	CS2
PFDSM3638_RS02205	0.6580579892822014	9.891043371536372e-4	up	CS3
PFDSM3638_RS02205	0.2484300971834399	0.5247853379327905	rest	CSR
PFDSM3638_RS02205	0.0739653214553897	0.7191873580818675	rest	HS1
PFDSM3638_RS02205	0.08950302340404104	0.7201256795194112	rest	HS2
PFDSM3638_RS02205	0.3523410796325326	0.11512858760570745	rest	HSR
PFDSM3638_RS02210	0.3165251472543513	0.008723305025899651	up	CS1
PFDSM3638_RS02210	-0.15317250068139998	0.7454088704666753	rest	CS2
PFDSM3638_RS02210	0.5272907683796131	4.39046318960993e-5	up	CS3
PFDSM3638_RS02210	-0.08334939919651418	0.738058034544019	rest	CSR
PFDSM3638_RS02210	0.12860455353894196	0.31163179702128374	rest	HS1
PFDSM3638_RS02210	0.16441188443286947	0.21873654236356002	rest	HS2
PFDSM3638_RS02210	0.16048281385114294	0.2767396870074692	rest	HSR
PFDSM3638_RS02215	0.22084585880760876	0.005263699762673164	up	CS1
PFDSM3638_RS02215	0.017257591993857346	0.9472047744044932	rest	CS2
PFDSM3638_RS02215	0.10012636679216236	0.24271036201432963	rest	CS3
PFDSM3638_RS02215	-0.011793811955042699	0.9482957702516388	rest	CSR
PFDSM3638_RS02215	0.2120986998932608	0.006299632926730102	up	HS1
PFDSM3638_RS02215	0.20749004983808206	0.013127966852258402	up	HS2
PFDSM3638_RS02215	0.15339698443608185	0.09722524040756961	rest	HSR
PFDSM3638_RS02240	-0.814105052777327	1.2469673267505092e-5	down	CS1
PFDSM3638_RS02240	0.21001681280196216	0.7858797582520011	rest	CS2
PFDSM3638_RS02240	-1.1606362018386882	2.48547694534566e-8	down	CS3
PFDSM3638_RS02240	-0.1186039569081796	0.7537945879627166	rest	CSR
PFDSM3638_RS02240	-2.6193679905561247	2.0670875968671148e-20	down	HS1
PFDSM3638_RS02240	-2.130304184696822	8.067004375243045e-16	down	HS2
PFDSM3638_RS02240	-0.08094846327539074	0.7347355050833689	rest	HSR
PFDSM3638_RS02255	0.2289030421515399	0.3029118808106209	rest	CS1
PFDSM3638_RS02255	-0.07405382157161355	0.9316912734511094	rest	CS2
PFDSM3638_RS02255	-0.10726072572076895	0.654899077881045	rest	CS3
PFDSM3638_RS02255	0.034413320768914346	0.9456280140960809	rest	CSR
PFDSM3638_RS02255	-0.27363620657997156	0.1890449643923121	rest	HS1
PFDSM3638_RS02255	-0.22981859924399206	0.32175290653290334	rest	HS2
PFDSM3638_RS02255	0.008779442862278941	0.9773912737129792	rest	HSR
PFDSM3638_RS02260	0.32980545834973896	0.004689294914713024	up	CS1
PFDSM3638_RS02260	0.02516608344845217	0.9472047744044932	rest	CS2
PFDSM3638_RS02260	0.35787680010762557	0.003269750853086042	up	CS3
PFDSM3638_RS02260	0.17918631800264961	0.4330797062007459	rest	CSR
PFDSM3638_RS02260	0.26288970085824825	0.021664750538376316	up	HS1
PFDSM3638_RS02260	0.3791082806794144	0.0021883118367130474	up	HS2
PFDSM3638_RS02260	0.463332255833393	5.010182428160891e-4	up	HSR
PFDSM3638_RS02265	0.06269250864440146	0.8549985584191571	rest	CS1
PFDSM3638_RS02265	-0.09116332013449302	0.9316912734511094	rest	CS2
PFDSM3638_RS02265	0.024333495566233765	0.952143956010927	rest	CS3
PFDSM3638_RS02265	-0.11729358688429947	0.8537037867632313	rest	CSR
PFDSM3638_RS02265	-3.3492775112264894e-4	0.9994420350903495	rest	HS1
PFDSM3638_RS02265	-0.24102069439139306	0.44057087587329324	rest	HS2
PFDSM3638_RS02265	-0.3366750219510113	0.30733759162670815	rest	HSR
PFDSM3638_RS02270	-0.0433648738725978	0.5867784944462513	rest	CS1
PFDSM3638_RS02270	-0.0230401680576513	0.9316912734511094	rest	CS2
PFDSM3638_RS02270	-0.37350901991196395	7.520801313828717e-7	down	CS3
PFDSM3638_RS02270	0.06752024803257406	0.6621742980154204	rest	CSR
PFDSM3638_RS02270	-0.008339152294952967	0.910517058787183	rest	HS1
PFDSM3638_RS02270	-0.08174573897394133	0.2865447499348244	rest	HS2
PFDSM3638_RS02270	-0.04007810618223928	0.6538770216793828	rest	HSR
PFDSM3638_RS02280	0.1595043479165037	0.18624534301389334	rest	CS1
PFDSM3638_RS02280	0.07750991159022913	0.9038998493354504	rest	CS2
PFDSM3638_RS02280	-0.18297429254058706	0.13185141902658137	rest	CS3
PFDSM3638_RS02280	-0.15072145253547742	0.516743588051688	rest	CSR
PFDSM3638_RS02280	-0.07287920258496783	0.5751622228382846	rest	HS1
PFDSM3638_RS02280	0.0884505560711224	0.514952088575495	rest	HS2
PFDSM3638_RS02280	-0.0406001268963756	0.795327195182873	rest	HSR
PFDSM3638_RS02285	-0.1306436571665337	0.055053355376134386	rest	CS1
PFDSM3638_RS02285	0.02597977624399661	0.9316912734511094	rest	CS2
PFDSM3638_RS02285	0.027419701371258043	0.7292163541891135	rest	CS3
PFDSM3638_RS02285	0.12305675139656103	0.31270121067711015	rest	CSR
PFDSM3638_RS02285	0.10902117956835333	0.1018414240263403	rest	HS1
PFDSM3638_RS02285	0.18430859238055852	0.008930945525494782	up	HS2
PFDSM3638_RS02285	-0.033315555440697864	0.7031947675604265	rest	HSR
PFDSM3638_RS02290	-0.3427734406459093	0.002072321238658125	down	CS1
PFDSM3638_RS02290	-0.13449296914519948	0.7695733660602184	rest	CS2
PFDSM3638_RS02290	-0.467301591263487	7.66164473663734e-5	down	CS3
PFDSM3638_RS02290	-0.019626834311967656	0.9417041997934837	rest	CSR
PFDSM3638_RS02290	-0.4968104692637363	1.2382034331080431e-5	down	HS1
PFDSM3638_RS02290	-0.6525233918813118	3.295771449864063e-7	down	HS2
PFDSM3638_RS02290	-0.24875643698282968	0.05241288068095351	rest	HSR
PFDSM3638_RS02295	-0.08888818885775507	0.6545662777210011	rest	CS1
PFDSM3638_RS02295	0.10637644963467086	0.9151384646521518	rest	CS2
PFDSM3638_RS02295	-0.15601406860719624	0.4001096500213677	rest	CS3
PFDSM3638_RS02295	0.07460247907516404	0.8504615377840555	rest	CSR
PFDSM3638_RS02295	-0.2985737968908939	0.07202492085498466	rest	HS1
PFDSM3638_RS02295	-0.40658103386972755	0.021344952361666548	down	HS2
PFDSM3638_RS02295	0.051525894502641556	0.8250671264673427	rest	HSR
PFDSM3638_RS02310	-0.013476372334420006	0.8244684960127029	rest	CS1
PFDSM3638_RS02310	-0.06250677998800924	0.7178849457653936	rest	CS2
PFDSM3638_RS02310	-0.2476748301567966	2.332965480706354e-6	down	CS3
PFDSM3638_RS02310	-0.051878482972984585	0.6325231227591999	rest	CSR
PFDSM3638_RS02310	0.038749814011559636	0.45644245556968105	rest	HS1
PFDSM3638_RS02310	0.028132455963548963	0.635828659389207	rest	HS2
PFDSM3638_RS02310	-0.05972861704698751	0.31448234143439313	rest	HSR
PFDSM3638_RS02315	-0.16113838174852013	0.026111606585436833	down	CS1
PFDSM3638_RS02315	-0.0583384458797358	0.8747555060139158	rest	CS2
PFDSM3638_RS02315	0.3032728747373916	7.258360231057616e-5	up	CS3
PFDSM3638_RS02315	-0.12637563900043602	0.33677448384575653	rest	CSR
PFDSM3638_RS02315	-0.20313889388979867	0.003935568562271175	down	HS1
PFDSM3638_RS02315	-0.14979524812605227	0.05061083287680992	rest	HS2
PFDSM3638_RS02315	-0.3445262928245363	3.775174997346971e-5	down	HSR
PFDSM3638_RS02320	-0.06532785939808416	0.7492129125944554	rest	CS1
PFDSM3638_RS02320	-0.10987103909588125	0.9038998493354504	rest	CS2
PFDSM3638_RS02320	0.28392679389073816	0.10825633570985588	rest	CS3
PFDSM3638_RS02320	0.0027236009448721177	0.9958028479502636	rest	CSR
PFDSM3638_RS02320	-0.31243318104962636	0.057480067295492904	rest	HS1
PFDSM3638_RS02320	-0.3303582018507978	0.06264591348889144	rest	HS2
PFDSM3638_RS02320	-0.05580425668678046	0.807789365494549	rest	HSR
PFDSM3638_RS02330	-0.21267431599624764	8.524017866990265e-6	down	CS1
PFDSM3638_RS02330	-0.0022315293041561546	0.9858042006504218	rest	CS2
PFDSM3638_RS02330	-0.10275233085401858	0.03465520789533093	down	CS3
PFDSM3638_RS02330	-0.008345532155663804	0.9417041997934837	rest	CSR
PFDSM3638_RS02330	-0.22055897656189316	4.245090415331291e-6	down	HS1
PFDSM3638_RS02330	-0.27771942390837623	2.2505073523087745e-7	down	HS2
PFDSM3638_RS02330	-0.11246038324762431	0.03414485143482328	down	HSR
PFDSM3638_RS02340	-0.005102132603604481	0.987055772935117	rest	CS1
PFDSM3638_RS02340	0.34358605554144894	0.8084107381502874	rest	CS2
PFDSM3638_RS02340	0.06941187599953924	0.8628665468961635	rest	CS3
PFDSM3638_RS02340	0.0932446372217175	0.8998738003076628	rest	CSR
PFDSM3638_RS02340	0.24129767452510542	0.48751819257875173	rest	HS1
