gene	log2FC	padj	typeReg	Condition
PFDSM3638_RS06930	0.2582588813984872	0.03473233501160111	up	CS3
PFDSM3638_RS06935	-0.43472303462071915	0.05719148270813553	not significant	CS3
PFDSM3638_RS06940	-0.3439487013611477	0.09986454732309544	not significant	CS3
PFDSM3638_RS06950	0.35332986313061765	0.05713815394883613	not significant	CS3
PFDSM3638_RS06955	0.4082363632605773	0.005180180930031457	up	CS3
PFDSM3638_RS06960	0.5279467591260611	8.384039996476207e-5	up	CS3
PFDSM3638_RS06965	3.70875097146429e-4	0.9948971568060789	not significant	CS3
PFDSM3638_RS06970	0.30685322885372085	0.02681935404354333	up	CS3
PFDSM3638_RS06975	0.14568845756015805	0.5157428778208247	not significant	CS3
PFDSM3638_RS06980	-0.08969560932382123	0.8112999657711792	not significant	CS3
PFDSM3638_RS06985	0.024313092988275487	0.9555024125497068	not significant	CS3
PFDSM3638_RS06990	0.45806141632829744	0.02054133333878229	up	CS3
PFDSM3638_RS06995	0.3073798657060731	0.07105063880154641	not significant	CS3
PFDSM3638_RS07000	0.29165158282677284	0.05559365534740453	not significant	CS3
PFDSM3638_RS07005	-0.8564432987675269	2.4902434394548516e-6	down	CS3
PFDSM3638_RS07010	-0.155875423607656	0.22424368029303213	not significant	CS3
PFDSM3638_RS07015	-0.31805459493505644	0.0792131864337081	not significant	CS3
PFDSM3638_RS07020	-0.5349982497591919	7.555702532937531e-5	down	CS3
PFDSM3638_RS07025	0.285098358715341	0.12770323118928448	not significant	CS3
PFDSM3638_RS07030	-0.2074874167189076	0.2762716203243389	not significant	CS3
PFDSM3638_RS07035	-0.24677270557365963	0.34703686965385927	not significant	CS3
PFDSM3638_RS07040	0.0867710982202952	0.7346106871915431	not significant	CS3
PFDSM3638_RS07045	0.4546167323758343	0.005561984365339648	up	CS3
PFDSM3638_RS07050	0.13655725589811377	0.6977493141027925	not significant	CS3
PFDSM3638_RS07055	0.6338865998675979	0.0035521280409636347	up	CS3
PFDSM3638_RS07060	0.5190827842000582	0.008326409842241046	up	CS3
PFDSM3638_RS07065	0.3773155328339121	0.18133704713990625	not significant	CS3
PFDSM3638_RS07070	0.23008204790037368	0.11962689111054677	not significant	CS3
PFDSM3638_RS07075	-0.1258307899563344	0.5038748914312693	not significant	CS3
PFDSM3638_RS07080	-0.4938854864556161	0.026038322514336985	down	CS3
PFDSM3638_RS07085	-0.41277307100237237	0.10396218462820916	not significant	CS3
PFDSM3638_RS07090	-0.35258949005257484	0.10155189095648816	not significant	CS3
PFDSM3638_RS07095	-0.09255510758084111	0.6290326151196408	not significant	CS3
PFDSM3638_RS07100	0.175447853630244	0.3764990280675103	not significant	CS3
PFDSM3638_RS07110	-0.02195529033118983	0.9021653808292595	not significant	CS3
PFDSM3638_RS07115	0.5145511547980409	0.008016786294101096	up	CS3
PFDSM3638_RS07120	0.7151653499114695	0.030434947583195954	up	CS3
PFDSM3638_RS10790	0.7174725138789904	0.04577921429801124	up	CS3
PFDSM3638_RS07130	0.7690095753013544	2.4987749291275404e-4	up	CS3
PFDSM3638_RS07135	0.27190098650318095	0.14883744898999757	not significant	CS3
PFDSM3638_RS07140	0.5079793238276217	0.02120976304541805	up	CS3
PFDSM3638_RS07145	-3.653512921915501	4.519074369862377e-149	down	CS3
PFDSM3638_RS07150	-0.6906749045628751	8.663986511152176e-5	down	CS3
PFDSM3638_RS07155	-0.7688473332959603	1.6929949569784171e-6	down	CS3
PFDSM3638_RS07160	-0.5860771547674095	0.005766636111612051	down	CS3
PFDSM3638_RS07165	-0.6078343365473238	0.02824839396145347	down	CS3
PFDSM3638_RS07170	-0.702103616034809	8.286122241138356e-5	down	CS3
PFDSM3638_RS07175	-0.23221160406147973	0.1604264024058806	not significant	CS3
PFDSM3638_RS07180	-0.4981305733404469	4.503097015795157e-5	down	CS3
PFDSM3638_RS07185	-0.37377120395059094	0.02353380450042158	down	CS3
PFDSM3638_RS07190	-0.2752235248169581	0.07289462586412199	not significant	CS3
PFDSM3638_RS07195	-0.3126294716589322	0.025041846449197457	down	CS3
PFDSM3638_RS07200	-0.2940819899438252	0.09031623102273967	not significant	CS3
PFDSM3638_RS07205	-0.25004591931355863	0.12052871292546988	not significant	CS3
PFDSM3638_RS07210	-0.3021264408829911	0.06702028060915259	not significant	CS3
PFDSM3638_RS07215	-0.33716614486541174	0.18017769670240538	not significant	CS3
PFDSM3638_RS07225	0.4426830199670903	0.05674584861976012	not significant	CS3
PFDSM3638_RS07230	0.06599568254862709	0.6475376860331169	not significant	CS3
PFDSM3638_RS07235	0.3306235025067256	0.2470149707247774	not significant	CS3
PFDSM3638_RS07240	-0.051059343038013454	0.7915429776780801	not significant	CS3
PFDSM3638_RS07245	0.29939964145559617	0.02948473176637263	up	CS3
PFDSM3638_RS07250	0.35931354808714766	0.011339504273884384	up	CS3
PFDSM3638_RS07255	0.5364131797866182	2.020952278904055e-5	up	CS3
PFDSM3638_RS07260	0.4718155521686783	5.856440047380021e-4	up	CS3
PFDSM3638_RS07265	0.6065461445341211	0.03555711045563673	up	CS3
PFDSM3638_RS07270	0.43700586067910546	0.012346545181473411	up	CS3
PFDSM3638_RS07275	0.29609982978295685	0.053926041021133034	not significant	CS3
PFDSM3638_RS07280	0.25996154447188186	0.17897768898100855	not significant	CS3
PFDSM3638_RS07285	0.062274980764542624	0.7514942575212136	not significant	CS3
PFDSM3638_RS07290	0.12911769650530663	0.7055361659459453	not significant	CS3
PFDSM3638_RS07295	0.11987117677866824	0.5824729757026337	not significant	CS3
PFDSM3638_RS07300	0.18816739301523516	0.5500956231332812	not significant	CS3
PFDSM3638_RS07305	0.2866986404624015	0.22424368029303213	not significant	CS3
PFDSM3638_RS07310	-1.8513296139760973	1.5944675175347558e-11	down	CS3
PFDSM3638_RS07315	-1.5777022530497031	5.594774017119834e-14	down	CS3
PFDSM3638_RS07320	-0.7453449737080156	0.018231951465149696	down	CS3
PFDSM3638_RS07325	-0.39935043798656455	0.15896783831542138	not significant	CS3
PFDSM3638_RS07330	0.004929376975766704	0.9726533207446505	not significant	CS3
PFDSM3638_RS07335	-0.20286506501482937	0.0732204909456836	not significant	CS3
PFDSM3638_RS07340	0.0437699052001852	0.8548403758510432	not significant	CS3
PFDSM3638_RS07345	-0.01593636664398062	0.944296938622853	not significant	CS3
PFDSM3638_RS07350	0.5082008240423564	0.02960258382938225	up	CS3
PFDSM3638_RS07355	-0.16244443867099684	0.48114517173751337	not significant	CS3
PFDSM3638_RS07360	-2.1651706208633206	2.207912827183982e-9	down	CS3
PFDSM3638_RS07365	-1.5472823080009228	4.070224202445055e-6	down	CS3
PFDSM3638_RS07370	-1.374006242449183	1.6923726528121396e-6	down	CS3
PFDSM3638_RS07375	-1.0279536731153618	0.008710939116974507	down	CS3
PFDSM3638_RS07380	-0.4121813624152625	0.16411983868647842	not significant	CS3
PFDSM3638_RS07400	0.043245849431573086	0.8544476748456079	not significant	CS3
PFDSM3638_RS07405	0.03995149255258628	0.8412947747403375	not significant	CS3
PFDSM3638_RS07410	-0.3486894023371083	0.16322965835424144	not significant	CS3
PFDSM3638_RS07415	0.02715315341485175	0.9396522372896506	not significant	CS3
PFDSM3638_RS07420	0.026467846918337347	0.9543667928006958	not significant	CS3
PFDSM3638_RS07425	0.15619542097833294	0.4878418650675122	not significant	CS3
PFDSM3638_RS07430	-0.20605874443922248	0.3285530402462655	not significant	CS3
PFDSM3638_RS07435	-0.23866372518759676	0.1213946759730181	not significant	CS3
PFDSM3638_RS07440	0.877099815066402	0.008423484386632334	up	CS3
PFDSM3638_RS07445	-0.874184329349194	9.85145796339835e-9	down	CS3
PFDSM3638_RS07450	-0.5730915182082903	0.0027726873133417373	down	CS3
PFDSM3638_RS07455	-0.6434403305892449	4.6457524658268015e-5	down	CS3
PFDSM3638_RS07460	-0.4876349828237399	0.004874377659066623	down	CS3
PFDSM3638_RS07470	-0.3042361877932926	0.17329501120739974	not significant	CS3
PFDSM3638_RS07480	0.8876834715079497	0.0012237581625706478	up	CS3
PFDSM3638_RS07490	0.14309115001807682	0.4343980176441102	not significant	CS3
PFDSM3638_RS07495	-0.07670596116378345	0.7569196516317139	not significant	CS3
PFDSM3638_RS07500	-0.013208647335217776	0.942050278455007	not significant	CS3
PFDSM3638_RS07505	0.6923141472796398	2.8802505669076553e-6	up	CS3
PFDSM3638_RS07510	0.28741089981603074	0.04903615075081449	up	CS3
PFDSM3638_RS07515	0.23381068542980785	0.12352479107644122	not significant	CS3
PFDSM3638_RS07520	0.3426836370393584	0.0661123146807064	not significant	CS3
PFDSM3638_RS07525	-0.10500820533591974	0.6262470602847147	not significant	CS3
PFDSM3638_RS07530	-0.03935966936312638	0.9256483379072936	not significant	CS3
PFDSM3638_RS07535	-0.8778675997633719	3.5236139932621955e-6	down	CS3
PFDSM3638_RS07540	0.32926504093504233	0.02683195780261345	up	CS3
PFDSM3638_RS07545	-0.4441325213607908	0.0012455516758336394	down	CS3
PFDSM3638_RS07550	-0.6342243268756136	0.001342878397026237	down	CS3
PFDSM3638_RS07570	0.516766333812275	0.001278628084891005	up	CS3
PFDSM3638_RS07575	0.5086848408364862	0.028861684543042904	up	CS3
PFDSM3638_RS07580	0.1079371206418001	0.5932595144506365	not significant	CS3
PFDSM3638_RS07585	0.22298220969022145	0.3427513403921701	not significant	CS3
PFDSM3638_RS07590	0.3696596128912541	0.019165224387041192	up	CS3
PFDSM3638_RS07595	-0.046753926689199365	0.8881892232064257	not significant	CS3
PFDSM3638_RS07600	0.456195995837037	0.010656578364724988	up	CS3
PFDSM3638_RS07605	-0.11209086299916526	0.39890418376007053	not significant	CS3
PFDSM3638_RS07610	-0.1534097174871056	0.3634205714739554	not significant	CS3
PFDSM3638_RS07615	0.0025345219749441975	0.9902782310600559	not significant	CS3
PFDSM3638_RS07620	0.23307257031838816	0.2134566741359586	not significant	CS3
PFDSM3638_RS07625	-0.12581595830324113	0.4268744584229523	not significant	CS3
PFDSM3638_RS07630	-0.20389528348558134	0.32511728497349546	not significant	CS3
PFDSM3638_RS07635	-0.2908221708556426	0.007212323507852023	down	CS3
PFDSM3638_RS07640	-3.7210639839270843	2.2198042963037058e-20	down	CS3
PFDSM3638_RS07645	-2.6732738106998264	2.0824559537766963e-16	down	CS3
PFDSM3638_RS07650	-1.5782430150544382	4.619080925038022e-4	down	CS3
PFDSM3638_RS07660	0.34177507611689284	0.06290988709938129	not significant	CS3
PFDSM3638_RS07665	0.21728577668513838	0.16094860488915272	not significant	CS3
PFDSM3638_RS07670	-0.04180277771989064	0.8529410688345411	not significant	CS3
PFDSM3638_RS07675	-0.291668519842462	0.051470245180439037	not significant	CS3
PFDSM3638_RS07680	0.6155859434525236	0.004336576702713341	up	CS3
PFDSM3638_RS07685	0.0700603111604916	0.7165948804887877	not significant	CS3
PFDSM3638_RS07690	0.3443222246881378	0.041201403980504814	up	CS3
PFDSM3638_RS07695	0.3030153841714888	0.16242950743053244	not significant	CS3
PFDSM3638_RS07700	-0.09712810036013496	0.8274625239010799	not significant	CS3
PFDSM3638_RS07705	0.1988562826454998	0.6324857459176048	not significant	CS3
PFDSM3638_RS07710	-0.16171030249832696	0.4555180689559204	not significant	CS3
PFDSM3638_RS07720	-0.19703331077721628	0.35955632064497955	not significant	CS3
PFDSM3638_RS07725	0.33816019662656066	0.011631449753813944	up	CS3
PFDSM3638_RS07730	0.16163579925051996	0.45367878594357175	not significant	CS3
PFDSM3638_RS07735	0.6829512471326762	0.008524054636492548	up	CS3
PFDSM3638_RS07740	1.1213363187633185	5.309880375839675e-6	up	CS3
PFDSM3638_RS07745	-0.2619276899659755	0.12544044505081653	not significant	CS3
PFDSM3638_RS07750	-0.5030606687326491	0.01220589834212382	down	CS3
PFDSM3638_RS07755	-0.4806124756943208	0.04522969524748128	down	CS3
PFDSM3638_RS07760	0.1254787847400733	0.27943942276254585	not significant	CS3
PFDSM3638_RS07765	0.534745491719832	0.006656792360286055	up	CS3
PFDSM3638_RS07770	0.40030988573837073	0.19957157606250442	not significant	CS3
PFDSM3638_RS07775	0.6488503480227222	0.009821238203695426	up	CS3
PFDSM3638_RS07780	0.1621318806841371	0.29046546271639234	not significant	CS3
PFDSM3638_RS07785	-1.5064508367906833	1.621251005186916e-27	down	CS3
PFDSM3638_RS07790	0.5771520576747147	0.02590477512567406	up	CS3
PFDSM3638_RS07795	0.6178378752335921	2.946254352188385e-4	up	CS3
PFDSM3638_RS07800	-0.8389511530271587	0.004944968979116342	down	CS3
PFDSM3638_RS07805	-0.8593197483335903	0.011682243394563913	down	CS3
PFDSM3638_RS07810	0.1132952475542018	0.639201179870346	not significant	CS3
PFDSM3638_RS07825	-0.22767544579525584	0.19295729643707948	not significant	CS3
PFDSM3638_RS07830	-0.27456678122873274	0.053138403709944736	not significant	CS3
PFDSM3638_RS07835	-1.0817587900949859	7.768236327994635e-6	down	CS3
PFDSM3638_RS07840	-0.6391301563642231	9.730370871381635e-4	down	CS3
PFDSM3638_RS07845	-0.1276477923744723	0.32887813302739105	not significant	CS3
PFDSM3638_RS07850	0.8014721288845384	1.7600955150438384e-8	up	CS3
PFDSM3638_RS07855	-0.329899968409836	0.02353380450042158	down	CS3
PFDSM3638_RS07860	-0.2951243642685485	0.036624779672723436	down	CS3
PFDSM3638_RS07865	-0.2442918013813177	0.17878758425924535	not significant	CS3
PFDSM3638_RS07870	0.19654237177487488	0.22441602670406702	not significant	CS3
PFDSM3638_RS07875	-0.09032816473820428	0.6536083614542824	not significant	CS3
PFDSM3638_RS07880	0.022668510323762152	0.941952000891705	not significant	CS3
PFDSM3638_RS07885	0.5165405590100816	0.0011898031576367122	up	CS3
PFDSM3638_RS07890	0.3034134681661678	0.19084300338565652	not significant	CS3
PFDSM3638_RS07895	0.7294805021099546	7.273961706729545e-7	up	CS3
PFDSM3638_RS07900	0.7553243123732207	4.85784881563022e-4	up	CS3
PFDSM3638_RS07905	0.44828809292251415	3.7335542078379465e-4	up	CS3
PFDSM3638_RS07910	0.30665172460745954	0.055730197914394736	not significant	CS3
PFDSM3638_RS07915	0.6134238531507633	0.012456058784874944	up	CS3
PFDSM3638_RS07920	0.5808102472622412	0.0016684583542549815	up	CS3
PFDSM3638_RS07930	0.008572319625162673	0.9774121005267888	not significant	CS3
PFDSM3638_RS07945	0.40901163395223905	8.910326119919015e-4	up	CS3
PFDSM3638_RS07950	0.1961699456819786	0.1637961543825185	not significant	CS3
PFDSM3638_RS07955	0.030434326599139833	0.8852534370886319	not significant	CS3
PFDSM3638_RS07960	-0.047358585056001656	0.8066017206872145	not significant	CS3
PFDSM3638_RS07965	-0.3502119756249743	0.091901236243193	not significant	CS3
PFDSM3638_RS07970	0.7316012529169769	9.297622234370716e-6	up	CS3
PFDSM3638_RS07975	0.4421462072420812	0.0383115398775639	up	CS3
PFDSM3638_RS07980	0.690423584704547	8.917930113518821e-7	up	CS3
PFDSM3638_RS07985	0.2652780319906156	0.4856680814249441	not significant	CS3
PFDSM3638_RS07990	0.002094087938523835	0.9943416700129887	not significant	CS3
PFDSM3638_RS07995	0.13254440179081745	0.6324857459176048	not significant	CS3
PFDSM3638_RS08000	-0.11859664144846302	0.6492046049625808	not significant	CS3
PFDSM3638_RS08005	-0.07713749526399044	0.8045126937551029	not significant	CS3
PFDSM3638_RS08010	-0.22333443267656253	0.39310300402090853	not significant	CS3
PFDSM3638_RS08015	-0.0851234630895907	0.7673232063113645	not significant	CS3
PFDSM3638_RS08020	-0.4111704372826402	0.03630213439589175	down	CS3
PFDSM3638_RS08025	0.13134455731480102	0.29004789125330466	not significant	CS3
PFDSM3638_RS08030	0.40777892706508956	0.15359840535688826	not significant	CS3
PFDSM3638_RS08035	0.13836134593577398	0.5789243938140453	not significant	CS3
PFDSM3638_RS08040	0.370714283736162	8.799459265857167e-4	up	CS3
PFDSM3638_RS08045	0.9881629161422598	0.003175134404115917	up	CS3
PFDSM3638_RS08050	0.7972605698292627	1.160590602738514e-8	up	CS3
PFDSM3638_RS08055	-0.219244746328711	0.38024036706623643	not significant	CS3
PFDSM3638_RS08060	0.15925868675310403	0.1998390327947208	not significant	CS3
PFDSM3638_RS08065	0.06298240604778946	0.7903279624160287	not significant	CS3
PFDSM3638_RS08070	0.44722509928928433	0.10313318744479333	not significant	CS3
PFDSM3638_RS08075	0.9504254205997038	4.3644560879211246e-6	up	CS3
PFDSM3638_RS08080	0.3222231563944119	0.025149627872440333	up	CS3
PFDSM3638_RS08085	0.6810617258236873	6.677713224448908e-4	up	CS3
PFDSM3638_RS08090	0.4294109401701533	1.4025624612033067e-4	up	CS3
PFDSM3638_RS08095	0.4114952888799761	0.028360230041191415	up	CS3
PFDSM3638_RS08100	0.16829818225697118	0.42990336858916073	not significant	CS3
PFDSM3638_RS08105	0.8170296854434224	0.0010941244565935452	up	CS3
PFDSM3638_RS08110	0.4558396672253001	0.05561081852140039	not significant	CS3
PFDSM3638_RS08115	0.8982127830785026	0.001820685464448313	up	CS3
PFDSM3638_RS08120	1.318343862045874	6.9709375695642775e-12	up	CS3
PFDSM3638_RS08125	-0.17640366247833442	0.31609178284424017	not significant	CS3
PFDSM3638_RS08130	0.3208316484825845	0.14821929476353302	not significant	CS3
PFDSM3638_RS08135	-0.01883678717583612	0.9602697787121658	not significant	CS3
PFDSM3638_RS08140	-0.1761238406306205	0.4423218143302158	not significant	CS3
PFDSM3638_RS08145	-0.05428118778169036	0.8215644833708468	not significant	CS3
PFDSM3638_RS08150	0.2529429181189191	0.09887597647958216	not significant	CS3
PFDSM3638_RS08155	0.05083025312438603	0.8405249621100166	not significant	CS3
PFDSM3638_RS08160	-0.474629108047302	0.23732143847605058	not significant	CS3
PFDSM3638_RS08165	0.26467572580091914	0.09397007691054178	not significant	CS3
PFDSM3638_RS08170	0.32255540900320184	0.05713815394883613	not significant	CS3
PFDSM3638_RS08175	-0.36356745058708045	0.12928185780847673	not significant	CS3
PFDSM3638_RS08180	-0.6887077001634485	0.013434542569415352	down	CS3
PFDSM3638_RS08185	-0.7335488537971848	0.001575962833616483	down	CS3
PFDSM3638_RS08190	-0.6051786227586446	4.503097015795157e-5	down	CS3
PFDSM3638_RS08195	0.4643740777681355	0.01281908186077131	up	CS3
PFDSM3638_RS08200	-1.276486501052937	1.779198403835703e-7	down	CS3
PFDSM3638_RS08205	-0.3171122554582721	0.002669198648299876	down	CS3
PFDSM3638_RS08210	-0.5138532737770154	0.04669316010020279	down	CS3
PFDSM3638_RS08215	-0.745220426818959	2.5212769638888297e-4	down	CS3
PFDSM3638_RS08220	-1.5692286062213727	2.076425874121429e-9	down	CS3
PFDSM3638_RS08225	-0.47515693591345265	9.408190884541284e-5	down	CS3
PFDSM3638_RS08230	0.13602205029391695	0.7055361659459453	not significant	CS3
PFDSM3638_RS08235	-0.44720620950112333	0.11155982889333577	not significant	CS3
PFDSM3638_RS08240	-0.3050532673056354	0.021627696459114946	down	CS3
PFDSM3638_RS08245	0.14432405446961086	0.4246830708812968	not significant	CS3
PFDSM3638_RS08250	-0.16512436968257552	0.38191875803060593	not significant	CS3
PFDSM3638_RS08255	0.24844293241852689	0.16322965835424144	not significant	CS3
PFDSM3638_RS08260	0.4697454346922153	6.286857105037725e-4	up	CS3
PFDSM3638_RS08265	0.13805571397162988	0.5378209569140161	not significant	CS3
PFDSM3638_RS08270	0.09205397600903995	0.6901033278339511	not significant	CS3
PFDSM3638_RS08275	0.3940240149187486	0.2320523590106058	not significant	CS3
PFDSM3638_RS08280	-0.36613793249466725	0.13057840991081782	not significant	CS3
PFDSM3638_RS08285	-0.2590846964141073	0.16090103512397108	not significant	CS3
PFDSM3638_RS08290	-0.3981794453639839	0.07547408940360174	not significant	CS3
PFDSM3638_RS08295	0.3396070228340575	0.05140779112875687	not significant	CS3
PFDSM3638_RS08300	0.1742494388054253	0.3060205969632475	not significant	CS3
PFDSM3638_RS08305	0.12211273933292459	0.34857388693206803	not significant	CS3
PFDSM3638_RS08310	0.9046671588168199	8.39458337868859e-4	up	CS3
PFDSM3638_RS08315	0.7335693432965198	6.532430313486229e-6	up	CS3
PFDSM3638_RS08320	0.6945344422356658	0.007161244593348337	up	CS3
PFDSM3638_RS08325	0.4945258153491449	0.047007117800979256	up	CS3
PFDSM3638_RS08335	0.5503007168454433	5.670975020418634e-4	up	CS3
PFDSM3638_RS08340	0.44765073176839815	0.02353380450042158	up	CS3
PFDSM3638_RS08345	0.46950120088710823	0.038910029396458226	up	CS3
PFDSM3638_RS08350	0.3866447975333455	0.08759320218850487	not significant	CS3
PFDSM3638_RS08360	0.38064077962981574	0.08474569231981972	not significant	CS3
PFDSM3638_RS08365	0.014216865024487409	0.9528262195875685	not significant	CS3
PFDSM3638_RS08370	-0.02578578768250485	0.9144583891221977	not significant	CS3
PFDSM3638_RS08375	-0.011539606627499262	0.9501893987154687	not significant	CS3
PFDSM3638_RS08385	-0.003589592765768637	0.9932517159683021	not significant	CS3
PFDSM3638_RS08390	-0.06911930457837391	0.7758636881008935	not significant	CS3
PFDSM3638_RS08395	-0.28744121322565225	0.3283711913027662	not significant	CS3
PFDSM3638_RS08400	-0.5033642838276161	0.004497679296822164	down	CS3
PFDSM3638_RS08405	-0.17414833695948778	0.31609178284424017	not significant	CS3
PFDSM3638_RS08410	0.6715870076402982	1.8677220240553016e-5	up	CS3
PFDSM3638_RS08415	0.3649605868297644	0.25143816087208215	not significant	CS3
PFDSM3638_RS08420	0.6928709326707654	0.030434947583195954	up	CS3
PFDSM3638_RS08425	0.4892272790549466	0.0984084715618174	not significant	CS3
PFDSM3638_RS08430	0.3756356247378404	0.21379373362398799	not significant	CS3
PFDSM3638_RS08435	0.09040628566217389	0.7153629587206339	not significant	CS3
PFDSM3638_RS08440	0.3142178082550397	0.16090103512397108	not significant	CS3
PFDSM3638_RS08445	0.2829840682096046	0.175995761649108	not significant	CS3
PFDSM3638_RS08450	0.3804062279195098	0.17504898290303775	not significant	CS3
PFDSM3638_RS08455	0.3840366595849185	0.06970167287594892	not significant	CS3
PFDSM3638_RS08460	0.39363592286067295	0.01981156820633369	up	CS3
PFDSM3638_RS08465	-0.06920852111455444	0.8397211944609095	not significant	CS3
PFDSM3638_RS08475	-0.3225122648153422	0.08818955777514131	not significant	CS3
PFDSM3638_RS08480	0.1702778782811289	0.38583210800537643	not significant	CS3
PFDSM3638_RS08485	-0.1624102712419977	0.26123636422565993	not significant	CS3
PFDSM3638_RS08490	0.29024996761215127	0.18838028443913368	not significant	CS3
PFDSM3638_RS08495	0.08679278524285602	0.8024114602332751	not significant	CS3
PFDSM3638_RS10630	2.2975630460017915	3.9197209928143427e-22	up	CS3
PFDSM3638_RS08500	0.3662813249056788	0.14001365501478064	not significant	CS3
PFDSM3638_RS08515	0.5796395151848274	0.004027309303419976	up	CS3
PFDSM3638_RS08520	0.7734417309099135	1.8322125444480668e-5	up	CS3
PFDSM3638_RS08525	-0.6626745935521166	0.002025412702498914	down	CS3
PFDSM3638_RS08530	0.14602063594790776	0.5802411615552546	not significant	CS3
PFDSM3638_RS08535	0.2918548937101361	0.30627223084799127	not significant	CS3
PFDSM3638_RS08540	0.33950035960456004	0.17780830855471297	not significant	CS3
PFDSM3638_RS08545	0.4534320550808364	0.04577921429801124	up	CS3
PFDSM3638_RS08550	-5.132660725912107	7.639412446295417e-33	down	CS3
PFDSM3638_RS08555	-5.045256734451193	5.711511523347033e-74	down	CS3
PFDSM3638_RS08560	-4.620145094229073	2.543817904001441e-68	down	CS3
PFDSM3638_RS08565	-4.242520980390373	9.73858502298304e-52	down	CS3
PFDSM3638_RS08570	-3.960864087652691	1.9518962264492982e-63	down	CS3
PFDSM3638_RS08575	-3.6148734577807087	2.1862667045333876e-50	down	CS3
PFDSM3638_RS08580	0.007116911007265082	0.9747652935978095	not significant	CS3
PFDSM3638_RS08585	-0.05912513955057717	0.8280804849013531	not significant	CS3
PFDSM3638_RS08590	-0.15407522020896053	0.5789243938140453	not significant	CS3
PFDSM3638_RS08595	-0.029082474727415212	0.9319599213543637	not significant	CS3
PFDSM3638_RS08600	-0.13526431506334133	0.6381349989516211	not significant	CS3
PFDSM3638_RS08605	0.10596319977434325	0.6829101763540609	not significant	CS3
PFDSM3638_RS08610	0.31041377133282105	0.17504898290303775	not significant	CS3
PFDSM3638_RS08615	0.6161266397307331	0.01056903253794961	up	CS3
PFDSM3638_RS08620	-0.4788960535081779	0.008553034194949486	down	CS3
PFDSM3638_RS08625	0.18761452834958212	0.2562550420407175	not significant	CS3
PFDSM3638_RS08630	0.39054772638003676	0.06366170535289525	not significant	CS3
PFDSM3638_RS08635	0.6314569460358587	1.005019164673886e-6	up	CS3
PFDSM3638_RS08640	0.5551128888864805	0.007490153917474612	up	CS3
PFDSM3638_RS08645	0.444724242743358	0.1507674042040317	not significant	CS3
PFDSM3638_RS08650	0.7265046143449579	0.028360230041191415	up	CS3
PFDSM3638_RS08655	0.6288055411072181	0.04950787350383353	up	CS3
PFDSM3638_RS08670	0.36488955870478934	0.32320829866743256	not significant	CS3
PFDSM3638_RS08675	0.14668331536047605	0.7153629587206339	not significant	CS3
PFDSM3638_RS08680	0.2951241369679663	0.3924941570128341	not significant	CS3
PFDSM3638_RS08685	-0.1147927014154943	0.7956762316294272	not significant	CS3
PFDSM3638_RS08690	-0.22402191558259776	0.572879652086082	not significant	CS3
PFDSM3638_RS08695	-0.07465408507663339	0.8604751729044905	not significant	CS3
PFDSM3638_RS08700	-0.008035706947114777	0.9902782310600559	not significant	CS3
PFDSM3638_RS08705	0.019225376606516634	0.936471387324591	not significant	CS3
PFDSM3638_RS08710	-2.128728651219338	1.9581690186390142e-10	down	CS3
PFDSM3638_RS08715	-2.0498605072139777	3.1752604114017856e-11	down	CS3
PFDSM3638_RS08720	0.7615708271738513	2.3771877872004164e-7	up	CS3
PFDSM3638_RS08725	0.5270497928950411	0.022064792365282377	up	CS3
PFDSM3638_RS08730	-0.02245135559490691	0.9112078990180982	not significant	CS3
PFDSM3638_RS08735	-0.8449321264489207	9.690536135618252e-9	down	CS3
PFDSM3638_RS08740	-1.431502746584282	2.3449252117871505e-8	down	CS3
PFDSM3638_RS08745	-1.070414468984578	1.108718649728259e-11	down	CS3
PFDSM3638_RS08750	-0.41424851902264165	0.0781462146419207	not significant	CS3
PFDSM3638_RS08755	0.8567062278140697	2.1992138258984715e-9	up	CS3
PFDSM3638_RS08760	0.39254130102638735	9.497412163678174e-4	up	CS3
PFDSM3638_RS08765	-0.06851089925143182	0.7673232063113645	not significant	CS3
PFDSM3638_RS08770	-0.4431331948118582	0.0018028880808511091	down	CS3
PFDSM3638_RS08785	-0.4189687819701937	0.04838643876949046	down	CS3
PFDSM3638_RS08790	-0.46895621752131667	0.0129596153864409	down	CS3
PFDSM3638_RS08795	-0.16418683819461205	0.21201270663074898	not significant	CS3
PFDSM3638_RS08800	-0.012989100179163644	0.9518987389504111	not significant	CS3
PFDSM3638_RS08805	0.15686867114128586	0.17504898290303775	not significant	CS3
PFDSM3638_RS08810	0.2018884110576631	0.22975891830921816	not significant	CS3
PFDSM3638_RS08815	0.06438667756598405	0.8267249686868455	not significant	CS3
PFDSM3638_RS08820	0.22228720964367574	0.16617713003458356	not significant	CS3
PFDSM3638_RS08830	-1.0575422513647457	0.0033008279262761475	down	CS3
PFDSM3638_RS08835	-0.7363808611525176	0.07794060390268999	not significant	CS3
PFDSM3638_RS08840	-0.20022972653728324	0.1564644357595799	not significant	CS3
PFDSM3638_RS08845	1.001308108471252	1.1780577860699329e-10	up	CS3
PFDSM3638_RS08850	0.770702601148601	7.726763289507189e-11	up	CS3
PFDSM3638_RS08855	0.1879870114896525	0.6413035346663492	not significant	CS3
PFDSM3638_RS08860	-0.7691623272786137	0.012213419503067932	down	CS3
