gene	CS-PFU-001	CS-PFU-002	CS-PFU-003	CS-PFU-004	CS-PFU-010	CS-PFU-011	CS-PFU-012	CS-PFU-013	CS-PFU-014	CS-PFU-016	CS-PFU-017	CS-PFU-018	CS-PFU-019	CS-PFU-020	CS-PFU-021	CS-PFU-024	CS-PFU-027	CS-PFU-028	CS-PFU-029	CS-PFU-030	HS-PFU-001	HS-PFU-002	HS-PFU-003	HS-PFU-004	HS-PFU-005	HS-PFU-006	HS-PFU-007	HS-PFU-009	HS-PFU-010	HS-PFU-011	HS-PFU-012	HS-PFU-018
PFDSM3638_RS06400	1551.0633872475457	1521.4533822122748	1571.2554530958073	1281.4949083082267	2201.3214983797766	2213.0840320495176	2456.3516071120075	1400.6243283230308	1297.4925388430172	981.9792219317445	1387.299137891759	1322.8293145927144	1417.9598169940182	1780.6631537864941	508.48776302842026	2642.6097200071695	797.105769627093	1187.087819877611	1057.3817770138305	858.6293912631949	2332.082735328239	1676.5764499895433	2048.107321875457	1810.1164881653074	1306.485571015724	1222.5277412135958	1995.4465461954924	853.815747415495	984.6551842163362	864.2617892862129	1190.3505624965962	1360.4813372304532
PFDSM3638_RS06405	19471.352778095355	17210.544302914204	20187.19789655355	17257.580685154884	27957.43624055028	25578.09754214975	25223.994736284636	25217.735173100347	18128.701088504014	20833.725672837318	20864.697110273857	13653.60379352847	15335.225668659517	19192.611621482265	29705.697037022997	23029.909605596364	11036.548918019187	13809.995475225403	10851.32067994284	11188.466659623467	16638.811443357004	13167.112905453592	11927.674824715303	14332.768817141416	32941.364503898825	32819.85949198991	25203.31661713111	28146.608160647236	34016.19827231927	32427.84401278901	33286.14247841378	8948.899348650719
PFDSM3638_RS06410	17.153786005648062	13.456250432301958	21.73845397199512	15.649191553289064	28.74128959308907	37.276406252024096	21.229671380289435	26.91723361256984	18.09722764911425	8.758982157964024	24.668316592486825	14.55435676202253	30.23160545172941	13.258087628421778	23.71186459718022	36.62754745389814	9.756496568263072	13.466092197564524	22.327820329100494	14.018439041031753	36.63694931633487	37.92256255928729	27.465040714804974	33.30798106395553	23.69808212410225	23.24806852143887	15.031612400719341	7.56425911331557	18.421986608350537	17.51185985442863	16.250519624526913	54.138535158765265
PFDSM3638_RS06415	78339.5350261099	88055.01157889757	71164.74199904098	74284.10410487097	69239.72626313292	69810.6053434646	66684.75665786471	69555.05983534988	63231.71340600519	73912.18432985953	62994.657805013856	64963.37140728756	61367.23342777344	64420.02793360693	75896.40927233006	68904.55621577216	122036.21037514815	125512.2661072691	105819.51476115335	118983.25366563712	31411.956698451417	22005.06590611276	16763.483779143466	20663.582321435308	21066.5646569302	25665.867647668514	23115.80144498121	68719.40297969362	46678.55076756901	54746.19434255669	54976.523547251076	9982.544343996773
PFDSM3638_RS06420	16644.589410533037	19101.59603033371	16706.43664655769	16252.554827621432	13066.182175694561	14599.385544271003	13340.096468073725	12102.54514049304	14107.18237047693	14412.418530809915	14100.879636962469	13920.433667498883	12609.505112608429	13073.494254518368	14869.973754053906	14682.220225686651	20102.285529249235	21247.421781264886	19195.54610578954	21225.669013002203	8339.133309771913	5386.999807764021	5107.5166786424825	5522.233550189593	3851.4535208649654	4489.2821972433685	5513.783323738863	13296.076456430443	9584.959632324784	10157.908824971806	10513.070539592378	3547.076618365028
PFDSM3638_RS06425	68380.40800356759	73228.0177692251	63007.60453058954	64070.39841775765	49566.96674779057	53933.2873500753	49591.726060230925	56900.247315564455	54952.62517452779	62568.32921505635	56656.07512248724	55649.39165496881	51268.90199381673	50381.75284089725	75970.17951774351	56309.427907041885	95379.5104513398	90817.39748686708	89142.2278196245	99438.04503267861	30687.67239273618	26981.903260932908	21329.546797979794	25103.88076258193	22243.22595196171	22737.41267150244	20452.38762272875	60231.35872216439	44956.09501968823	51019.258521773	48210.21343858868	16283.668297197508
PFDSM3638_RS06430	25371.352333195886	27766.524225374018	30031.23939323182	27880.773551245944	26338.779067557673	23396.617419748687	23571.225505122842	27656.993446680815	22208.44566940216	26202.008515429494	23613.452387722387	25356.92378094592	25940.66790374201	36154.80496270619	32746.085008705883	23286.30243777365	18012.44396432728	30989.621559579835	18119.02619706505	17428.424337762728	10781.126893049157	9905.772525354885	8078.645547397635	9701.810898180427	7956.373485318155	11066.882273740124	9343.086582822116	17669.163756316007	10091.564264054425	16099.579862639119	14298.425954630617	6894.6427090153475
PFDSM3638_RS06435	7890.741562598108	4870.265573131156	34780.65681703331	39684.61098007959	4503.237510335365	4600.3947454943645	4300.187880696405	33770.91819861176	39491.298074306265	47450.32601041044	19781.640543689435	45442.74468791268	54810.875897064514	70020.04017727339	45935.1510279819	4144.339165616993	3075.24771831652	3242.220659875151	3827.6263421315134	4258.100858713395	2565.9955655786844	2118.673692457024	3152.594316335114	3059.740053599225	2483.1468660472356	2345.64994805966	3322.925816334019	5361.168646562411	2161.8201284899355	17234.760424967375	2451.7971483504975	1929.9385218633915
PFDSM3638_RS06440	7576.556429442028	4176.820134186528	31251.201430140187	32425.99429794568	2903.523460029112	3129.5974118547188	3112.8988516505883	21802.031045712174	29058.639752584277	29369.84039589315	17010.566313133415	23196.410377161243	33012.913153288515	49162.00877908245	26704.828839668742	3354.8120316107447	1467.377083866766	2159.7540178401564	1732.0009198145099	1466.679184667947	2887.2734288142365	2695.495828227236	4277.680091330875	3396.2655174522934	2347.1404816828226	1794.9112213621252	2755.4824482068643	3080.544523897766	1447.0470480859346	11629.935162147012	1412.7795498573082	3107.9529442994876
PFDSM3638_RS06445	4196.357755486957	2347.667158755615	17024.687612707698	16101.279309272972	1735.5819647463106	1820.0610530879592	1949.1983463606487	9026.555064904887	13214.910363777122	11639.714067694415	9350.466670295005	11383.124138652955	17290.527892231046	25507.540744189006	16179.395610142636	1979.9224262579385	800.0327185975719	1333.143127558888	966.4756513882071	879.6570498247424	1737.4368656554188	1682.5642230252204	2422.808948770296	2053.609315253534	1008.7140173693957	866.5917955750144	1258.8975385602448	1675.4833935993988	823.462801393269	5895.316114523237	846.0426779519323	1998.1129735447996
PFDSM3638_RS06450	2859.2652778888114	3271.663021773683	2900.779298023029	2821.2014772457233	2659.87570961497	2690.3841034069565	3090.096612019907	2274.970330496851	2753.1391106195983	2299.719426585443	2755.803367903528	2981.217410087615	2891.506779496055	2977.97045192243	1983.8926712974117	2606.6604604690842	2601.081985098935	3045.4085431415156	2706.4507927488244	2349.8408442529476	3012.684524550921	2667.552887394077	3269.320739373035	2598.0225229885314	1802.084592828471	2357.6748110879903	3151.001749500792	2497.1510397833026	2724.6118193750444	2584.544492633025	2619.3806319784317	3031.757968890855
PFDSM3638_RS06455	5671.583351972691	5709.935600106798	5142.448671615166	5455.482055382716	3958.459430320904	3702.5195688151757	3923.5577847275663	4942.560999549462	5644.761354554158	5450.033342733171	4906.645638419879	4205.400528848843	4127.101750700609	3878.500557760617	3677.9736641848426	2941.734690880671	3862.59699137535	4241.819042232825	3966.3777970337806	3721.89556539393	2873.1822944617998	2664.5590008762388	2895.600006789439	2591.131216561506	3044.688377248789	3264.3494834241064	3880.0349509356797	3789.6938157711006	4377.985117474505	3824.7962140878526	3853.404465965944	2343.9980592813554
PFDSM3638_RS06460	480.30600815814574	472.7629318548755	485.2022926549311	481.64734002900786	431.77255502345173	444.88580505133103	387.6380737215812	484.51020502625715	512.2302260684077	459.35995317322437	499.23974056223335	542.5540770731732	548.0697504474816	433.43748015994277	861.5310803642146	318.79532043207644	721.9807460514673	542.787100886447	639.5325679978071	643.0958910073316	300.1411617068972	197.59651017733904	219.7203257184398	228.5616631630052	317.3482301836301	363.1508634555796	333.51390014096035	565.4283687203389	616.2154520493254	669.5711120810946	535.2514901328551	123.31555230607644
PFDSM3638_RS06465	3582.4327826532376	2817.7388405240304	3026.862331060601	2740.347320887063	2499.8389834716336	2524.2609885881534	2439.839640482893	2439.258273580467	2325.100334918809	2650.078712904004	2951.975218900923	2221.1565569597715	2243.9652949815927	1912.224177176218	3680.6083158067518	2891.5413851105145	3201.106524047114	4322.615595418212	3180.119552587599	3283.819345361688	9207.147185882	46042.98075783784	54797.66069759214	33396.41949643569	12637.259880526699	4811.548526402625	3991.83256816603	2113.2648897825375	2458.4141128843794	1980.9003823568382	2077.019539509846	111333.89242306896
PFDSM3638_RS06470	613.0221419913175	630.6496035938851	648.6754665243344	626.8370616623009	971.9781571481032	873.5644769496081	956.1214962382205	705.4171567432097	552.3588612903567	536.2443521153531	644.9002766321555	658.9889311693535	546.1193242893055	842.3984908520299	426.81356274924394	861.4256530824192	416.6024034648332	600.794882660571	449.7460952004528	387.25937850850215	787.6944103011997	651.6692987161737	727.8235789423319	648.9313552115474	649.1213799210616	776.0044940949251	936.6573477198239	928.5128061594862	682.5346038393874	758.1605207564394	896.8255517785789	776.9882360748719
PFDSM3638_RS06475	5481.988875068159	4340.986389460612	4917.238288465296	4790.39141436793	4733.167827080078	5038.797697284474	4878.892996840591	6162.190136339696	5456.707554200319	5864.625164876801	6700.384659216421	3286.05032671442	3443.477382259889	3699.006448329676	4950.510397566848	5424.946750671802	2800.1145150915017	3870.983580176817	2808.520828538998	2689.7879909979674	5312.3576508685555	6628.464750494373	6080.563835395573	6373.309893927215	9803.79353960143	7186.058145730277	6242.816525173751	4620.816785846649	4697.606585129387	4291.435773738215	4899.531666794864	5734.674464965506
PFDSM3638_RS06480	1106.8706127855012	737.4025236901474	935.62305895467	1088.4882124843282	1486.7085253152438	1524.2808730447243	1368.9206619660706	1214.0600539738398	1171.5987812839617	1282.7042760218426	1441.3344980467302	976.7590538068454	1154.652285640246	1032.0911292279106	1451.6930436718112	1858.5088893274242	726.8589943355988	907.4074434666556	744.7922924064236	601.0405738842364	1108.9722735367516	1231.4853210042243	1074.0792708111233	1326.5764872023667	2732.4919040486593	2113.169262845271	1910.8937264414462	1345.492589781007	1170.7172489606767	1101.1869520226003	1287.8536802437577	922.3602286308156
PFDSM3638_RS06485	6248.492260267907	5936.000607369471	6567.621714019166	6603.958835487985	6550.401182715846	6402.627952113965	5956.10224835898	6846.25914228673	5674.661121974434	6099.171242662283	6655.7467530014455	5584.830119738312	5394.878753515068	5296.096081107254	6734.169545599182	6449.839791465138	4102.606806954622	4822.932713220032	4162.543647068021	3814.7677240407656	3446.6914626059647	3111.6460542067834	2950.5300882190486	3196.4176310685602	7204.216965727083	6979.230501642994	5629.338844069393	6649.929292993551	5175.657137616084	5462.67016517853	6362.078433002285	2604.6650804161513
PFDSM3638_RS06490	6175.362962033302	6206.022699377663	6515.449424486378	7395.112408459821	11462.548858625614	10658.621118105933	9823.047576072442	7308.493016047411	5761.213080296284	6066.0817545099735	6819.027515208858	7584.437023765074	7670.0508670274785	8108.8503641216585	10225.082944628492	10957.062992042047	5439.246836806663	6451.294015879374	5589.929303821231	4943.252066843822	5491.315057144499	4854.0880075887735	4398.330091613768	5006.534119233867	10938.210427368238	10431.167848309055	8910.927726301434	9280.40039964904	8029.222863249582	8412.903495948152	9912.816970961416	3494.943214138069
PFDSM3638_RS06495	2885.4473723184847	2397.0067436740555	3349.4609880050084	3008.991775885192	4911.494464782653	5116.591936419133	4572.242188014188	4152.679420090947	3897.1986324375166	4104.069751126032	3260.9165171782583	3880.35322783034	4334.822136546362	4265.024804773837	3849.2260196089223	5258.766211297635	1719.0946953279533	2411.466356610016	1832.476111295462	1556.0467335545245	6636.9242799975855	7378.932304299216	6977.101235871707	7270.328280511672	9885.191299940738	8649.884805045704	6816.836223726221	4079.026726855421	4149.552483530959	4138.979582064366	4637.492037849367	7632.53089192
PFDSM3638_RS06500	701.4995645467654	593.8691857455931	581.7210282905894	667.6988396070001	1284.2130759093889	1175.8275102540645	1180.2124719190535	650.654509048671	681.3999627883887	680.2809476018725	610.8345060996737	1017.1878225902412	1028.849798437888	842.3984908520299	966.9171452405711	1239.2320221902205	801.9840179112246	890.8337915311917	773.49948997241	781.5279765375202	970.879156882874	915.1313122859591	783.7345546831848	894.7212844421158	1648.5622347201565	1325.1399057220156	1542.6192226238222	1196.0984722930245	1126.5044811006353	1112.5181554578187	1145.6616335291471	817.0908547109943
PFDSM3638_RS06505	1820.1069782834998	1522.3504655744284	1664.2960360959464	1782.2690380134768	2207.8536096509333	2166.083345905661	2096.233477772283	1895.3445185126766	1761.7257698420349	1746.930330393936	1599.9165332841455	1719.8398240456622	1702.7220360877275	1504.2830193786249	2026.0470972479543	1840.195115600475	1642.9940220955014	1737.1258934858236	1574.1113332015848	1584.083611636588	1578.2070474728866	1734.4582560010872	1583.1634183462581	1776.808507101352	3074.568567753092	2666.312962148472	2618.3189850503	2340.1926631820047	2352.4876898863636	2214.7352168836205	2300.464184347091	1911.8923434771364
PFDSM3638_RS06510	185.08032269251856	218.8883403654452	236.51437921530692	254.73406250631643	369.0642868203483	355.7465727095343	416.73058635382966	184.70791341039305	204.57735603346543	142.09015500697194	190.29844228489836	249.84979108138677	272.08444906556474	253.94337072900174	163.3484005583526	245.54022552428012	150.2500471512513	189.56114401186983	132.3720776653815	155.95513433147823	214.18524215703462	144.7045150288594	197.15975655985	165.39135424860677	294.68049945622795	281.38179486293257	413.36934101978187	203.28946367035596	295.6728850640261	246.19614736520248	328.057364920137	242.62084274854064
PFDSM3638_RS06515	1391.2623281422982	1342.036709781582	1300.8290856841882	1506.6693867694416	1659.1562628737781	1632.868665170186	1544.2620218847576	1418.259757241611	1480.038487303648	1431.606972707231	1407.2687275142484	1548.4218444040637	1415.0341777567542	1185.0690634020082	1499.1167728661717	1688.258622458379	1435.180645191498	1497.8437936675616	1403.4629921148883	1429.8807821852388	1242.8380498848983	1160.6300067487136	1125.0857749957609	1239.28660579338	2186.4056637976073	1877.4819474899944	1906.1963475662214	1713.3046891659767	1775.879509044992	1604.9104501882236	1659.584316654811	1141.922065663586
PFDSM3638_RS06520	1221.5301297706226	1605.7792182547005	1229.5269566560441	1457.1136135173597	3586.1290878649775	3140.9424050618563	2903.7472743484773	1313.3753641995286	1053.573383572347	1142.5605614944184	1247.5120105343337	1695.5825627756246	1495.001650241974	1672.558746970132	4165.384214237992	1797.4629769042606	1922.0298239478252	1608.6800909859774	1928.16676984875	1848.6816485360623	911.6963926026407	495.98719978857326	365.873578093652	524.8878395250923	2296.653263244518	2219.7897150298013	2068.725656648999	2394.0880093643777	1603.6339342569142	1780.0290487325099	2224.289873607121	279.7157649869539
PFDSM3638_RS06525	1112.2875978399165	1508.8942151421263	1061.7060919922417	1326.7036839066175	2546.2169734968456	2174.9972691398407	2233.8331996815664	1141.661977360721	863.1590752642753	809.7192394917854	956.1909383944893	1578.3391333037766	1392.604276937729	1679.6977172315899	2779.5574611139036	2088.448492788007	2609.8628320103717	1829.3168323768423	2494.3364996223695	2519.8144176254577	1358.3853515748774	669.6326178232046	672.8934975127219	821.2140158871795	2685.095739800455	2324.005194608665	2413.513266090499	2530.244673404058	2312.88041867841	2205.464232254805	2533.0497464731325	201.51565864651516
PFDSM3638_RS06530	7879.907592489279	9580.850307798995	7850.190498366878	8760.069671718924	11173.829540440493	9777.76343123745	9983.449537612407	8103.015497852922	7343.540245616665	6515.70950528546	7537.932741618474	9384.32581000186	8466.799952642412	9247.006194376943	9353.013257776642	9576.068795446925	13319.569114992746	9770.167815956045	12340.905264755687	13063.432881361465	9322.69448757198	6161.4184537115725	6607.304080533083	6901.64338666582	7567.931008762218	8210.576475744032	9429.51835412625	10276.991537828366	9503.902891248043	9433.741914521022	10700.96717275097	3382.655881956926
PFDSM3638_RS06535	11037.107048370925	14040.251701063864	11539.64090649389	11749.065258397135	12125.55815264801	11742.06796938759	11699.907782915066	10366.847662716986	11046.390389822389	10187.669469951934	10233.827340654534	13249.31610569451	11627.465541966767	12851.166323518679	11639.89086559358	11480.701263049628	22188.224495543876	16694.84676524211	21452.250803337913	24081.92596761242	16744.494951000277	14515.359800653518	14027.769545086641	14131.772379686512	9558.569907186808	10396.696574294509	10895.100563196387	13280.947938203812	11423.473895838168	12238.729819439208	12777.986712260818	14581.312136094111
PFDSM3638_RS06540	7777.887707297792	10581.995339962261	8186.701765853362	8247.993348114076	7220.595799136514	7024.9818651912365	6967.263633360914	7172.050487045764	7622.86702020082	6635.415594777635	6997.579140068762	8425.35541445971	7170.741770534399	8038.480514401574	7413.909664051682	5206.53804178004	15438.680169619485	12939.87874861354	16509.828289060595	18052.24487508864	8286.996112667899	7691.29446432703	7870.6959534141115	7214.049278024299	4290.383215859207	5755.099445358954	5882.057827556487	8404.837407282763	7868.030480426514	8082.2383775204125	8335.500909905772	11715.980034543165
PFDSM3638_RS06545	542.6013362839203	521.2054334111625	577.3733374961904	412.96477710068365	359.91933104072905	396.26440559216917	353.0415722129614	413.9684893519362	443.77549539567116	366.9040303947152	455.77651608975657	225.5925298113492	232.10071282295485	241.70513599507396	226.58003948416652	315.40388085301174	155.12829543538285	292.1106153625535	256.7699337846557	161.21204897186516	311.4140691888464	435.11150725919106	614.0398388381398	382.46750669990314	240.07187543112278	241.29891810183105	279.9637809633977	173.03242721709367	223.82713729145902	166.8777233186728	262.0396289454964	622.5931543258006
PFDSM3638_RS06550	5.416985054415178	7.176666897227712	10.434457906557657	2.608198592214844	21.555967194816805	12.965706522443163	19.657103129897628	3.7127218775958406	3.934179923720489	1.946440479547561	2.349363484998745	2.425726127003755	7.801704632704364	20.397057889879658	0	7.461167073942214	0	2.0717064919330035	1.594844309221464	1.7523048801289691	12.682020917192839	0.9979621726128235	14.713414668645523	9.188408569367043	8.242811173600781	8.0165753522203	10.334233525494547	3.782129556657785	6.447695312922688	4.120437612806736	6.093944859197592	6.015392795418363
PFDSM3638_RS06555	99.31139266427826	174.93125561992548	141.73471989740818	64.33556527463283	45.07156777098059	53.48353940507805	44.81819513616659	88.17714459290121	109.3702018794296	102.18812517624696	81.05304023245671	126.13775860419526	99.47173406698064	73.42940840356677	92.21280676681197	42.05385078040157	79.02762220293089	107.7287375805162	114.82879026394541	115.65212208851196	64.81921802120785	68.85938991028482	42.1784553834505	47.09059391800609	51.51756983500489	53.711054859876015	71.40015890341687	91.71664174895129	56.18705915546914	75.19798643372293	59.92379111544298	53.135969692862204
PFDSM3638_RS06560	1583.565297574037	1756.4892230964824	1433.8684239927982	1151.9543782282228	744.6606849118532	806.3048743644342	790.2155458218846	1227.9827610148243	1580.7534933508925	1836.466592453124	1483.6230407767075	1339.0008221060727	1329.215426797006	1319.6896454752139	1298.8832496010941	1276.5378575599316	1819.5866099810628	1896.6472933646648	2106.7893324815536	2717.824869080031	997.6523121525033	751.4655159774561	616.982521771869	790.2031369655657	437.89934359754153	600.4414938813005	514.8327247246374	1060.8873406425087	845.5691853232897	1013.6276527504571	985.187752236944	709.8163498593668
PFDSM3638_RS06565	58.68400475616443	80.73750259381175	67.82397639262477	27.820784983625003	29.394500720204732	32.41426630610791	34.596501508619824	64.04445238852824	45.63648711515767	60.33965486597439	64.60749583746549	59.02600242375804	50.71108011257837	54.05220340818109	60.596987303905	55.61960909666014	66.3441766641889	91.15508564505217	97.2855028625093	99.88137816735124	78.91035237364433	73.84920077334894	57.87276436333905	87.2898814089869	49.456867041604696	42.48784936676759	35.70007945170843	38.76682795574229	25.790781251690753	44.294704337672414	40.626299061317276	65.16675528369893
PFDSM3638_RS06570	213.97090964939952	259.25709166235106	242.60114632746556	150.40611881772267	92.75598005042382	118.31207201729387	125.0191759061489	187.49245481858995	172.31708065895742	162.52778004222134	211.44271364988705	135.84066311221028	130.6785525977981	168.27572759150718	71.13559379154066	96.31688404543586	88.78411877119396	120.15897653211421	170.64834108669663	117.40442696864093	167.6844987939942	98.79825508866952	118.68821166040722	83.84422819547427	61.821083802005866	90.5873014800894	88.31072285422613	91.71664174895129	88.42553572008258	110.22170614258019	116.80060980128717	108.27707031753053
PFDSM3638_RS06575	1046.3809463445318	1360.875460386805	1118.226072319429	1055.4510303162735	734.2093068780026	769.8388247700628	756.4053284384606	1009.8603507060686	928.4664619980354	1000.4704064874463	1021.9731159744541	955.7360940394794	730.4345962369462	961.7212795078259	595.4312665514144	653.1912629278502	1141.5100984867795	1237.8446289299698	1058.976621323052	1191.567318487699	997.6523121525033	860.2433927922539	770.9829286370253	898.1669376556284	707.8514095329672	711.0702337419407	870.8940434666767	830.1774376863838	953.3378069821404	941.5199945263391	783.0719144068905	939.4038415511677
PFDSM3638_RS06580	547.1154904959329	847.7437772350235	617.3720928046614	336.4576183957149	215.55967194816805	235.81378737693504	240.60294230994694	412.1121284131383	517.7380779616163	455.46707221412925	540.3536015497114	479.48519777107555	368.6305438952812	377.3455709627737	334.60075598243196	267.24543883029384	916.1350277599024	788.284320180508	1167.4260343501116	1361.540891860209	569.2818278384341	847.2698845482871	777.8491888157266	642.0400487845221	472.93129108534487	517.8707677534314	424.6430503203214	374.43082610912074	413.57359935746956	466.63955965036286	449.9362621040888	1029.6347334824432
PFDSM3638_RS06585	260.91811345433103	368.7012618450737	276.5131345237779	191.2678967624219	205.10829391431747	204.20987772847982	176.12764404388273	209.768786084165	269.09790678248146	317.26979816625243	259.60466509236136	308.0672181294769	203.81953352940153	255.9830765179897	202.8681748869863	211.6258297336337	607.8297362027894	560.3966060678775	778.2840229000744	1021.593745115189	388.91530812724704	381.2215499380986	260.9178867906473	349.1595256359476	196.79711676971868	279.7784797924885	182.258300358722	267.58566613353827	177.77217077058268	256.4972413972193	251.8830541801671	502.2852984174333
PFDSM3638_RS06590	1616.067207900528	1765.460056718017	1706.9034058810569	1411.0354383882307	1141.813050198175	1024.29081527301	980.4963041192937	1270.6790626071763	1799.4938971097517	1640.849324258594	1557.627990554168	1363.2580833761103	1180.983038775623	1120.8183310488873	990.6290098377514	934.0024600744026	1642.9940220955014	1786.8468492922157	2124.33261988299	2158.83961231889	1223.110461791487	1257.4323374921576	1140.7800839756494	1046.3300258366721	663.546299474863	774.401179024481	826.7386820395637	1293.4883083769626	1031.6312500676302	1067.1933417169446	1093.8631022259676	1733.4356905463917
PFDSM3638_RS06610	1402.0962982511285	1707.1496381780419	1517.3440872452595	1133.696988082719	922.334111487313	1105.3264810382798	1030.0322040066355	1298.524476689145	1277.8216392244149	1455.9374787015756	1262.7828731868256	1238.7374755232509	1126.3711063466926	1238.1014139156953	642.8549957457748	1681.4757433002499	1426.399798280061	1521.6684183247912	1601.2236864583497	1510.4868066711713	5075.626593747623	5316.144493508511	4702.407328099109	4649.334736099724	1479.5846056613404	1394.8841112863322	1399.8189048169886	802.7569984006149	853.8590792970474	806.5756627069186	902.9194966377765	5831.923315158103
PFDSM3638_RS06615	3678.1328519479057	4984.195160124646	4126.828102043553	3559.321678842524	3242.54003500214	3044.5099628011853	2935.1986393563134	3592.0584165739756	3108.0021397391865	3633.0311550755227	3411.275780218178	3395.208002429589	2866.151239439766	3312.4822013164567	6096.583853097225	3124.1941402343487	5579.740387389651	4983.4899663448405	5609.067435531889	6248.719202539904	3543.9202896377765	3871.0952675651424	3461.57602437667	3685.700387387355	5600.990192461732	3688.4263195565604	3309.77315548339	3377.441694095402	3819.798923241484	3838.1876363294746	3034.7845398804006	2594.6394257571205
PFDSM3638_RS06620	1891.4306148332994	2459.802579024798	2227.75676305006	2385.632312345844	2193.4829648543887	2325.7236074632424	2166.9990490399146	1912.9799474312567	2022.9553167770755	2257.8709562751706	1857.171834891508	2830.013814837714	2429.2557800083214	2338.522687074703	2423.8794921562003	2392.321479072199	4452.865033755266	4058.473017696754	4653.755694308232	5332.263750232453	2821.045097357785	2608.6731192099205	2056.935370676644	2617.5478911984364	2513.0270565515384	2873.9422637709777	2628.6532185757947	2718.405618847783	2840.6703350076527	3200.549915747632	2116.63018109463	1772.535743716611
PFDSM3638_RS06625	3554.445026538759	4472.857643697172	4058.1345874920494	3916.6448859759575	5089.821102485228	4717.0861041963535	4366.235747212861	3753.5618182493945	4193.835798686041	4458.321918403689	3396.0049175656864	6748.370085324446	5493.375274502961	5240.004171910085	6976.557494814802	4225.733715514545	8842.312839816823	5107.792355860821	8819.489029994695	9350.29884036818	4645.8469959983095	3715.4131686375417	3000.5556980924434	3492.7438074306474	6135.7425673490825	6575.19510389109	5743.954888624878	8984.44876184057	9721.282333226578	9343.092287039273	9720.857707896692	2370.064761394835
PFDSM3638_RS06630	3729.5942099648496	4726.732235186601	4001.614607164862	3858.3951174164927	5149.263315052754	4655.498998214748	4528.996561128413	3680.235561166877	3930.2457437967687	3893.854179334896	3535.7920449231115	5382.686275821332	4536.691243917588	4400.665239741536	4787.161997008495	3681.068519116763	5828.531049880359	3699.031941346378	6264.54844662191	6481.775751597057	3074.6855157016416	2040.832642993224	1905.8776467452167	2150.087605231888	4144.073317527794	5247.650225563409	5677.2521085966855	7928.289083143882	7659.862031752154	8353.157150562456	8291.827638414856	1426.650657980055
PFDSM3638_RS06635	1774.0626053209705	2004.0842310508385	1867.767965273821	1990.9249253906644	2964.925305977984	2999.129989972634	2883.3038870933838	1480.4478486913413	1731.8260024217593	1610.6794968256067	1917.0806037589762	3057.2234954003993	2853.4734694116214	2333.423422602233	3182.659159265967	2598.5210054793292	2502.541369759478	2266.446902174706	2347.610823173995	2440.960698019654	3786.287800499684	3628.5904596202263	3829.411391092808	3723.6025727359943	2668.610117453253	2218.988057494579	2516.8556013454445	2202.144934363995	2532.1020593177814	2323.926813622999	2211.0863264121926	3203.1966635602785
PFDSM3638_RS06640	5639.0814416462	5556.534345178556	5451.134718017496	6367.4821631271725	6189.175429420885	6121.434191908478	5727.293567926972	5819.69154313148	8803.120997316966	9516.147504508026	6276.324550174148	12466.615142047965	11737.664619903717	7130.811438301928	17264.87207836911	5047.818669479814	15425.021074423916	9173.51634627934	12900.695617292422	16506.71197081489	12125.421110271598	14612.16213139696	12712.39027370973	13347.3119980768	7778.122693689038	7837.004064330566	6682.491187894791	11275.473740786021	9655.884280766933	10812.028296004875	8961.145915450059	8638.104054220768
PFDSM3638_RS06645	2936.9087303354286	2629.351334471803	2591.2237134618185	2808.1604842846486	1694.429663738024	1709.0421909895394	1801.3769308238184	2808.6741004012533	4110.431184303167	4109.909072564675	3784.8245743329785	3263.4102161957185	3331.3278781647637	2576.1484114918007	2721.5951254319075	1536.322129316283	3196.2282757629823	2923.1778601174683	3154.602043640056	3371.4345893681366	3958.1996395994092	6986.7331704623775	7273.331317867103	6273.385950735348	2385.2634833607262	2150.0455094654844	2155.1574279531355	2612.505991261365	2185.7687110807915	2095.2425261122253	2188.741861928468	6680.093699312092
PFDSM3638_RS06650	3614.031862137326	3344.3267741081136	3397.2855867433977	3920.1224840989107	1848.5874897373199	1824.9231930338754	1890.2270369709559	4275.19924205161	7386.81622477759	7775.0564955527325	3914.0395660079093	6205.007432875605	6863.549650621665	3930.5130553798103	3435.585714969223	1794.749825241009	5207.042218482002	2884.8512900167075	4666.5144487820035	5036.124225490657	3601.6939404827663	4165.494108485926	4034.4183021426024	3915.410601621531	2212.1644487151098	2779.3466746147783	2277.28927870898	3716.8878218054383	3805.0613339548036	3733.116477202903	3110.9588506203704	2977.61943373209
PFDSM3638_RS06655	3413.603415123964	2895.7850930313816	3000.7761862942066	3615.832648340512	2075.251750846454	2117.461946446499	2123.7534221541396	4096.98859192701	6783.313024478867	7240.758583916927	3592.176768563081	6508.223198751075	7358.957894798392	3845.8652651368097	4318.194008308708	2154.242420621861	5890.972627917243	3234.969687153385	5047.682238685933	5426.888213759417	4100.5200965590175	4787.224542023714	4499.3622056718	4757.298536789786	3170.391247646201	3225.0682641982266	2679.3849104282226	4147.105058875261	3978.2280080732985	3810.374682443029	3306.980743591226	2805.1781735967634
